2015-11-15,1447516800,,,
S1900710,P050,911,0036,3.8,10,N
S1900710,P056,911,0036,4.7,10,N
S1900710,P060,911,0036,2.6,10,N
S2202553,P001,911,0030,0,00,N
S2202553,P002,911,0030,1.9,10,N
S2202553,P003,911,0030,1.9,10,N
S1900685,P002,911,0030,15.6,10,N
S1900685,P421,911,0030,10.5,10,N
S1900685,P411,911,0030,5,10,N
S1602755,P101,911,0036,4.6,10,N
S1602755,P201,911,0036,5.1,10,N
S1602755,P301,911,0036,0,00,N
S2300438,P001,911,0036,5,10,N
E5601197,P002,911,0036,6.3,10,N
E5601197,P003,911,0036,6.3,10,N
E5600332,P001,911,0036,3.4,10,N
E5600332,P002,911,0036,3,10,N
E5600332,P003,911,0036,3.6,10,N
E5600056,P004,911,0042,2.7,10,N
E5600056,P006,911,0042,2.1,00,N
E5600056,P007,911,0042,3,10,N
E5600056,P008,911,0042,2.2,00,N
E5600056,P009,911,0042,2.7,10,N
E5600056,P016,911,0042,3.5,10,N
E5600056,P017,911,0042,2.4,10,N
E5600056,P018,911,0042,4.7,00,N
E5600056,P021,911,0042,2.9,10,N
E5600056,P022,911,0042,3,10,N
E5600056,P023,911,0042,1.3,10,N
E5600056,P024,911,0042,5.9,10,N
S2300401,P011,911,0036,11.3,10,N
E5600850,PC01,911,0036,6.1,10,N
E4900744,P001,911,0036,9.4,10,N
E4900744,P002,911,0036,6,10,N
E4900744,P023,911,0036,0,00,N
E5600869,P001,911,0036,4.8,10,N
S2300429,P701,911,0036,0.6,00,N
S2300429,PF01,911,0036,4.8,10,N
S1900710,P070,911,0042,5.8,10,N
S1900710,P015,911,0042,0,00,N
S1900710,P050,911,0042,3.9,10,N
S1900710,P056,911,0042,4.6,10,N
S1900710,P060,911,0042,2.8,10,N
S2202553,P001,911,0036,0,00,N
S2202553,P002,911,0036,1.9,10,N
S2202553,P003,911,0036,1.9,10,N
E5600850,PC01,923,0030,102.1,10,N
E5600850,PC01,924,0030,4.9,10,N
E5600850,PC01,936,0030,12.8,10,N
E5600850,PC01,926,0030,0.3,10,N
S2300438,P001,922,0030,0,10,N
S2300438,P001,923,0030,39,10,N
S2300438,P001,936,0030,5.1,10,N
S1602755,P101,922,0030,2,10,N
S1602755,P201,922,0030,2,10,N
S1602755,P301,922,0030,0,00,N
S1602755,P101,923,0030,68,10,N
S1602755,P201,923,0030,64,10,N
S1602755,P301,923,0030,0,00,N
S1602755,P101,924,0030,2,10,N
S1602755,P201,924,0030,2,10,N
S1602755,P301,924,0030,0,00,N
S1602755,P101,926,0030,5,10,N
S1602755,P201,926,0030,9,10,N
S1602755,P301,926,0030,0,00,N
S1602755,P101,936,0030,9.7,10,N
S1602755,P201,936,0030,12.5,10,N
S1602755,P301,936,0030,0,00,N
S2300429,P701,911,0030,0.4,00,N
S2300429,P701,922,0030,2,00,N
S2300429,P701,923,0030,0,00,N
S2300429,P701,936,0030,21,00,N
S2300429,PF01,911,0030,4.7,10,N
S2300429,PF01,922,0030,10,10,N
S2300429,PF01,923,0030,26,10,N
S2300429,PF01,936,0030,5.8,10,N
S1900685,P002,911,0036,15.8,10,N
S1900685,P421,911,0036,11.4,10,N
S1900685,P411,911,0036,5.1,10,N
E4900744,P001,923,0030,296,10,N
E4900744,P023,923,0030,0,00,N
E4900744,P001,936,0030,12.3,10,N
E4900744,P023,936,0030,0,00,N
E5600056,P004,922,0045,13,10,N
E5600056,P004,923,0045,43,10,N
E5600056,P004,924,0045,2,10,N
E5600056,P004,936,0045,7.8,10,N
E5600056,P006,922,0045,0,00,N
E5600056,P006,923,0045,0,00,N
E5600056,P006,924,0045,0,00,N
E5600056,P006,936,0045,21,00,N
E5600056,P007,922,0045,1,10,N
E5600056,P007,923,0045,17,10,N
E5600056,P007,924,0045,1,10,N
E5600056,P007,936,0045,4.8,10,N
E5600056,P008,922,0045,0,00,N
E5600056,P008,923,0045,0,00,N
E5600056,P008,924,0045,0,00,N
E5600056,P008,936,0045,21.2,00,N
E5600056,P016,922,0045,0,10,N
E5600056,P016,923,0045,51,10,N
E5600056,P016,936,0045,16,10,N
E5600056,P017,922,0045,1,10,N
E5600056,P017,923,0045,20,10,N
E5600056,P017,924,0045,0,10,N
E5600056,P017,936,0045,3.5,10,N
E5600056,P018,922,0045,0,00,N
E5600056,P018,923,0045,0,00,N
E5600056,P018,924,0045,0,00,N
E5600056,P018,936,0045,20.6,00,N
E5600056,P021,922,0045,0,10,N
E5600056,P021,923,0045,41,10,N
E5600056,P021,924,0045,0,10,N
E5600056,P021,936,0045,4.9,10,N
E5600056,P024,922,0045,3,10,N
E5600056,P024,923,0045,15,10,N
E5600056,P024,924,0045,2,10,N
E5600056,P024,936,0045,6.5,10,N
E5600056,P034,922,0045,0,00,N
E5600056,P034,923,0045,0,00,N
E5600056,P034,936,0045,19.8,00,N
E5600869,P001,922,0030,111,10,N
E5600869,P001,923,0030,100,10,N
E5600869,P001,936,0030,7.7,10,N
E2000554,P003,923,0045,37,10,N
E2000554,P003,922,0045,23,10,N
E2000554,P003,936,0045,6,10,N
S1900710,P070,923,0045,21,10,N
